sale_date,day_of_week,invoices_count,total_quantity,total_discount,total_amount,year,month,day,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_7,sales_lag_14,sales_lag_30,quantity_lag_1,quantity_lag_7,invoices_lag_1,invoices_lag_7,discount_lag_1,discount_lag_7,rolling_mean_sales_7,rolling_std_sales_7,rolling_max_sales_7,rolling_min_sales_7,rolling_mean_sales_14,rolling_std_sales_14,rolling_max_sales_14,rolling_min_sales_14,rolling_mean_sales_30,rolling_std_sales_30,rolling_max_sales_30,rolling_min_sales_30,rolling_mean_quantity_7,rolling_std_quantity_7,rolling_mean_quantity_14,rolling_std_quantity_14,rolling_mean_invoices_7,rolling_std_invoices_7,rolling_mean_invoices_14,rolling_std_invoices_14,weekly_avg_sales,sales_change_pct,monthly_avg_sales,day_of_week_avg
2023-06-03,5,17,26,147.34,33805.82,2023,6,3,154,22,1,0,0,36906.18,24096.7,40467.11,28851.68,20319.73,115499.85,37.0,32.0,21.0,18.0,42.66,110.22,35189.688571428575,5463.350871435335,40467.11,24096.7,45791.99428571429,53420.30544062994,229857.1,17557.52,37879.578,37250.282783189665,229857.1,17408.94,32.0,5.0332229568471085,31.642857142857142,6.258620428683139,17.428571428571427,1.812653934349942,17.214285714285715,2.833279465120321,35189.688571428575,-0.0840065268201694,42875.60833333333,32917.7275
2023-06-04,6,15,28,176.87,51692.72,2023,6,4,155,22,1,0,0,33805.82,36906.18,24096.7,39515.82,34462.28,56072.18,26.0,35.0,17.0,18.0,147.34,98.05,36929.24571428572,8281.922444786655,51692.72,24096.7,47022.74,53337.62366846662,229857.1,17557.52,37733.596,37185.052733708755,229857.1,17408.94,31.0,5.033222956847113,31.571428571428573,6.296693707681191,17.0,2.000000000000009,17.142857142857142,2.878491668515692,36929.24571428572,0.5291071182417701,42875.60833333333,44275.45216666666
2023-06-05,0,14,25,50.91,30710.94,2023,6,5,156,23,0,0,0,51692.72,33805.82,36906.18,34364.94,17557.52,26145.91,28.0,38.0,15.0,17.0,176.87,51.68,36407.24571428572,8580.265248898831,51692.72,24096.7,47962.270000000004,52892.6669911563,229857.1,20759.4,37885.76366666667,37145.31800354437,229857.1,17408.94,29.142857142857142,4.375255094603821,31.571428571428573,6.296693707681191,16.571428571428573,2.299068134204448,17.071428571428573,2.947340018866699,36407.24571428572,-0.4058942922717165,42875.60833333333,39730.437213114754
2023-06-06,1,17,31,48.08,24728.24,2023,6,6,157,23,0,0,0,30710.94,51692.72,33805.82,37171.25,29123.2,35914.66,25.0,33.0,14.0,17.0,50.91,126.5,34629.67285714286,9621.354942152868,51692.72,24096.7,47648.34428571429,53025.955022991664,229857.1,20759.4,37512.883,37221.855286254664,229857.1,17408.94,28.857142857142858,4.140393356054072,31.857142857142858,6.162631092157168,16.571428571428573,2.2990681342044486,17.142857142857142,2.9314512776791224,34629.67285714286,-0.19480680174556675,42875.60833333333,37218.906721311476
2023-06-07,2,17,25,32.8,31518.48,2023,6,7,158,23,0,0,0,24728.24,30710.94,51692.72,40467.11,20759.4,35632.5,31.0,29.0,17.0,17.0,48.08,0.0,33351.29714285715,9305.795352599152,51692.72,24096.7,48416.85,52683.1337496745,229857.1,24096.7,37375.749,37236.59752996843,229857.1,17408.94,28.285714285714285,4.386125310350221,31.928571428571427,6.069650676987895,16.571428571428573,2.2990681342044486,17.357142857142858,2.790289283517795,33351.29714285715,0.274594552624853,42875.60833333333,35273.1293442623
2023-06-08,3,17,30,0.0,43322.84,2023,6,8,159,23,0,0,0,31518.48,24728.24,30710.94,24096.7,34148.92,27803.73,25.0,26.0,17.0,15.0,32.8,71.44,36097.88857142857,8949.531740203689,51692.72,24728.24,49072.13,52548.898244336204,229857.1,24096.7,37893.05266666666,37206.820807655306,229857.1,17408.94,28.857142857142858,4.298393941484428,31.5,5.971084169047226,16.857142857142858,2.1930626551751424,17.5,2.7103789119150496,36097.88857142857,0.37452186780580776,42875.60833333333,37770.58147540984
2023-06-09,4,24,47,0.0,44582.49,2023,6,9,160,23,0,0,0,43322.84,31518.48,24728.24,36906.18,229857.1,22497.87,30.0,37.0,17.0,21.0,0.0,42.66,37194.50428571428,9517.36898524627,51692.72,24728.24,35838.22928571428,7761.209673892002,51692.72,24096.7,38629.206666666665,37110.06795490915,229857.1,17408.94,30.285714285714285,7.739816658342845,31.571428571428573,6.160847665382112,17.285714285714285,3.1997023671109273,17.428571428571427,2.5027457449242076,37194.50428571428,0.029075886991711597,42875.60833333333,61068.61836065573
2023-06-10,5,18,34,72.39,35915.11,2023,6,10,161,23,1,0,0,44582.49,43322.84,31518.48,33805.82,28851.68,25940.03,47.0,26.0,24.0,17.0,0.0,147.34,37495.83142857143,9425.143293595771,51692.72,24728.24,36342.759999999995,7497.195399546727,51692.72,24096.7,38961.70933333333,37037.069752855765,229857.1,17408.94,31.428571428571427,7.590721152765861,31.714285714285715,6.194644975591953,17.428571428571427,3.2071349029490976,17.428571428571427,2.5027457449242076,37495.83142857143,-0.1944122008438739,42875.60833333333,32917.7275
2023-06-11,6,17,29,83.18,118300.94,2023,6,11,162,23,1,0,0,35915.11,44582.49,43322.84,51692.72,39515.82,31516.18,34.0,28.0,18.0,15.0,72.39,176.87,47011.291428571436,32215.695009520026,118300.94,24728.24,41970.26857142857,23195.51386701677,118300.94,24096.7,41854.53466666667,39727.006363650784,229857.1,17408.94,31.571428571428573,7.52456295202898,31.285714285714285,6.1572792621488395,17.714285714285715,3.0394235042348523,17.357142857142858,2.4994504890580873,47011.291428571436,2.2939044318672557,42875.60833333333,44275.45216666666
2023-06-12,0,17,27,48.66,27462.38,2023,6,12,163,24,0,0,0,118300.94,35915.11,44582.49,30710.94,34364.94,17408.94,29.0,25.0,17.0,14.0,83.18,50.91,46547.21142857143,32511.682308827807,118300.94,24728.24,41477.228571428575,23441.660475699726,118300.94,24096.7,42189.64933333334,39555.71974249471,229857.1,17557.52,31.857142857142858,7.267016155859518,30.5,5.932310485157356,18.142857142857142,2.6095064302514834,17.357142857142858,2.4994504890580873,46547.21142857143,-0.7678600017886587,42875.60833333333,39730.437213114754
2023-06-13,1,14,24,75.27,29281.86,2023,6,13,164,24,0,0,0,27462.38,118300.94,35915.11,24728.24,37171.25,31124.27,27.0,31.0,17.0,17.0,48.66,48.08,47197.728571428575,32044.55116755443,118300.94,27462.38,40913.70071428572,23647.065955986844,118300.94,24096.7,42128.23566666667,39574.91770204541,229857.1,17557.52,30.857142857142858,7.861903319777169,29.857142857142858,6.125070082577317,17.714285714285715,3.0394235042348523,17.142857142857142,2.6561146539532174,47197.728571428575,0.06625354393901772,42875.60833333333,37218.906721311476
2023-06-14,2,16,24,0.0,18223.47,2023,6,14,165,24,0,0,0,29281.86,27462.38,118300.94,31518.48,40467.11,22410.98,24.0,25.0,14.0,17.0,75.27,32.8,45298.44142857142,33490.14118518633,118300.94,18223.47,39324.86928571429,24414.204882422753,118300.94,18223.47,41988.652,39654.16548330373,229857.1,17557.52,30.714285714285715,7.994045402970975,29.5,6.321513937462974,17.571428571428573,3.10145895008263,17.071428571428573,2.673640149375307,45298.44142857142,-0.3776532638295518,42875.60833333333,35273.1293442623
2023-06-15,3,14,24,12.65,27283.3,2023,6,15,166,24,0,0,0,18223.47,29281.86,27462.38,43322.84,24096.7,38602.33,24.0,30.0,16.0,17.0,0.0,0.0,43007.07857142857,34189.24600198987,118300.94,18223.47,39552.48357142857,24275.773196776507,118300.94,18223.47,41611.351,39741.25012548656,229857.1,17557.52,29.857142857142858,8.39500985563388,29.357142857142858,6.42838827577924,17.142857142857142,3.3876526498728454,17.0,2.74562589193457,43007.07857142857,0.49715174991371014,42875.60833333333,37770.58147540984
2023-06-16,4,26,48,49.2,54096.71,2023,6,16,167,24,0,0,0,27283.3,18223.47,29281.86,44582.49,36906.18,29002.11,24.0,47.0,14.0,24.0,12.65,0.0,44366.25285714286,34450.432445246945,118300.94,18223.47,40780.37857142858,24564.66281516598,118300.94,18223.47,42447.837666666666,39730.79315499092,229857.1,17557.52,30.0,8.736894948054076,30.142857142857142,7.931021302524606,17.428571428571427,4.076646614442764,17.357142857142858,3.5215194023459335,44366.25285714286,0.9827773766369905,42875.60833333333,61068.61836065573
2023-06-17,5,15,23,0.0,28984.31,2023,6,17,168,24,1,0,0,54096.71,27283.3,18223.47,35915.11,33805.82,28120.43,48.0,34.0,26.0,18.0,49.2,72.39,43376.13857142858,34831.29301926713,118300.94,18223.47,40435.985,24703.373857591807,118300.94,18223.47,42476.63366666667,39720.36258277718,229857.1,17557.52,28.428571428571427,8.885515232803357,29.928571428571427,8.090490958900093,17.0,4.16333199893227,17.214285714285715,3.5772480060380576,43376.13857142858,-0.4642130732164673,42875.60833333333,32917.7275
2023-06-18,6,14,28,12.92,117426.67,2023,6,18,169,24,1,0,0,28984.31,54096.71,27283.3,118300.94,51692.72,46787.57,23.0,29.0,15.0,17.0,0.0,83.18,43251.24285714286,34518.0145806291,117426.67,18223.47,45131.26714285714,32136.187236890026,118300.94,18223.47,44831.27033333333,42012.35584544676,229857.1,17557.52,28.285714285714285,8.882835240212522,29.928571428571427,8.090490958900093,16.571428571428573,4.314979445958886,17.142857142857142,3.63439007383511,43251.24285714286,3.051387457558934,42875.60833333333,44275.45216666666
2023-06-19,0,15,25,7.99,37692.13,2023,6,19,170,25,0,0,0,117426.67,28984.31,54096.71,27462.38,30710.94,20319.73,28.0,27.0,14.0,17.0,12.92,48.66,44712.635714285716,33950.02662097033,117426.67,18223.47,45629.92357142857,31948.832412599186,118300.94,18223.47,45410.350333333336,41781.94419992481,229857.1,17557.52,28.0,8.962886439832477,29.928571428571427,8.090490958900093,16.285714285714285,4.347960660443231,17.214285714285715,3.5772480060380576,44712.635714285716,-0.6790155933060181,42875.60833333333,39730.437213114754
2023-06-20,1,18,28,10.57,46848.42,2023,6,20,171,25,0,0,0,37692.13,117426.67,28984.31,29281.86,24728.24,34462.28,25.0,24.0,15.0,14.0,7.99,75.27,47222.14428571429,33261.577302415986,117426.67,18223.47,47209.936428571425,31377.499031940475,118300.94,18223.47,45823.221666666665,41731.196009389794,229857.1,17557.52,28.571428571428573,8.791229395580224,29.714285714285715,8.099654042265989,16.857142857142858,4.259443290250169,17.285714285714285,3.5826198284446535,47222.14428571429,0.24292312480085365,42875.60833333333,37218.906721311476
2023-06-21,2,17,34,268.6,50774.25,2023,6,21,172,25,0,0,0,46848.42,37692.13,117426.67,18223.47,31518.48,17557.52,28.0,24.0,18.0,16.0,10.57,0.0,51872.25571428571,30709.186297852222,117426.67,27283.3,48585.34857142857,31057.16156479134,118300.94,18223.47,46930.445999999996,41394.6828627692,229857.1,18223.47,30.0,8.736894948054077,30.357142857142858,8.053734373732322,17.0,4.24264068711929,17.285714285714285,3.5826198284446535,51872.25571428571,0.0837985571338371,42875.60833333333,35273.1293442623
2023-06-22,3,15,28,94.28,32585.68,2023,6,22,173,25,0,0,0,50774.25,46848.42,37692.13,27283.3,43322.84,29123.2,34.0,24.0,17.0,14.0,268.6,12.65,52629.73857142857,30060.116256619505,117426.67,28984.31,47818.40857142857,31328.501815980948,118300.94,18223.47,47045.861999999994,41348.12174605311,229857.1,18223.47,30.571428571428573,8.403514004215566,30.214285714285715,8.078257346621358,17.142857142857142,4.140393356054131,17.142857142857142,3.63439007383511,52629.73857142857,-0.3582242967646002,42875.60833333333,37770.58147540984
2023-06-23,4,22,40,69.55,37111.74,2023,6,23,174,25,0,0,0,32585.68,50774.25,46848.42,54096.71,44582.49,20759.4,28.0,48.0,15.0,26.0,94.28,49.2,50203.31428571428,30602.57904970148,117426.67,28984.31,47284.78357142857,31451.244737957546,118300.94,18223.47,47590.939999999995,41096.666271591064,229857.1,18223.47,29.428571428571427,5.769377287516721,29.714285714285715,7.119081308800936,16.571428571428573,2.7602622373694228,17.0,3.3741095691478886,50203.31428571428,0.138897208835292,42875.60833333333,61068.61836065573
2023-06-24,5,16,25,29.21,23480.34,2023,6,24,175,25,1,0,0,37111.74,32585.68,50774.25,28984.31,35915.11,34148.92,40.0,23.0,22.0,15.0,69.55,0.0,49417.032857142854,31301.359420326404,117426.67,23480.34,46396.58571428572,31968.359192424276,118300.94,18223.47,47235.32066666666,41262.81725964789,229857.1,18223.47,29.714285714285715,5.43796180304975,29.071428571428573,7.108654375686526,16.714285714285715,2.6903708365382033,16.857142857142858,3.370851133265504,49417.032857142854,-0.367306949229543,42875.60833333333,32917.7275
2023-06-25,6,16,32,30.2,30100.12,2023,6,25,176,25,1,0,0,23480.34,37111.74,32585.68,117426.67,118300.94,229857.1,25.0,28.0,16.0,14.0,29.21,12.92,36941.811428571425,9461.01597386949,50774.25,23480.34,40096.52714285714,24534.679004985017,117426.67,18223.47,40576.75466666667,22734.440179219913,118300.94,18223.47,30.285714285714285,5.437961803049749,29.285714285714285,7.151423434733626,17.0,2.4494897427831854,16.785714285714285,3.3781781942472904,36941.811428571425,0.2819286262464682,42875.60833333333,44275.45216666666
2023-06-26,0,16,24,44.61,115791.4,2023,6,26,177,26,0,0,0,30100.12,23480.34,37111.74,37692.13,27462.38,28851.68,32.0,25.0,16.0,15.0,30.2,7.99,48098.85,31311.34781428131,115791.4,23480.34,46405.74285714285,31425.32225185691,117426.67,18223.47,43474.74533333334,26429.217985985168,118300.94,18223.47,30.142857142857142,5.610364558225248,29.071428571428573,7.2691580902233435,17.142857142857142,2.340126166724887,16.714285714285715,3.3838660509171197,48098.85,2.8468750290696514,42875.60833333333,39730.437213114754
2023-06-27,1,17,25,270.98,27177.57,2023,6,27,178,26,0,0,0,115791.4,30100.12,23480.34,46848.42,29281.86,39515.82,24.0,28.0,16.0,18.0,44.61,10.57,45288.728571428575,32309.085193465526,115791.4,23480.34,46255.436428571425,31518.420012667717,117426.67,18223.47,43063.47033333334,26588.468953504485,118300.94,18223.47,29.714285714285715,5.908025211926691,29.142857142857142,7.220240171342522,17.0,2.3094010767585105,16.928571428571427,3.2925156553400488,45288.728571428575,-0.7652885274726793,42875.60833333333,37218.906721311476
2023-06-28,2,17,28,0.0,29251.63,2023,6,28,179,26,0,0,0,27177.57,115791.4,30100.12,50774.25,18223.47,34364.94,25.0,34.0,17.0,17.0,270.98,268.6,42214.06857142858,32721.51372483879,115791.4,23480.34,47043.162142857145,30895.59531368215,117426.67,23480.34,42893.026666666665,26662.4395044861,118300.94,18223.47,28.857142857142858,5.610364558225249,29.428571428571427,7.0788339512867715,17.0,2.3094010767585105,17.0,3.281650616569463,42214.06857142858,0.07631513781401367,42875.60833333333,35273.1293442623
2023-06-29,3,18,24,202.81,30142.32,2023,6,29,180,26,0,0,0,29251.63,27177.57,115791.4,32585.68,27283.3,37171.25,28.0,28.0,17.0,15.0,0.0,94.28,41865.01714285714,32854.1046432551,115791.4,23480.34,47247.37785714285,30764.10743763963,117426.67,23480.34,42658.72900000001,26745.208826460894,118300.94,18223.47,28.285714285714285,5.9080252119266925,29.428571428571427,7.0788339512867715,17.428571428571427,2.1491969707422487,17.285714285714285,3.172685623558381,41865.01714285714,0.030449243341311272,42875.60833333333,37770.58147540984
2023-06-30,4,27,49,145.67,46973.49,2023,6,30,181,26,0,0,1,30142.32,29251.63,27177.57,37111.74,54096.71,40467.11,24.0,40.0,18.0,22.0,202.81,69.55,43273.83857142857,32827.73867242935,115791.4,23480.34,46738.576428571425,30700.953809905455,117426.67,23480.34,42875.60833333333,26753.203178664484,118300.94,18223.47,29.571428571428573,9.034326074425648,29.5,7.282750959524959,18.142857142857142,3.9761191895520254,17.357142857142858,3.387922959280796,43273.83857142857,0.5583899978501987,42875.60833333333,61068.61836065573
2023-07-01,5,14,22,83.11,19631.84,2023,7,1,182,26,1,1,0,46973.49,30142.32,29251.63,23480.34,28984.31,24096.7,49.0,25.0,27.0,16.0,145.67,29.21,42724.05285714286,33244.06768759588,115791.4,19631.84,46070.54285714286,31214.45025618854,117426.67,19631.84,42726.77966666667,26873.421941306606,118300.94,18223.47,29.142857142857142,9.352870707766145,29.428571428571427,7.355942503166422,17.857142857142858,4.220133150686582,17.285714285714285,3.451389272754941,42724.05285714286,-0.5820655437779905,41247.9235483871,32917.7275
2023-07-02,6,14,18,0.0,17815.2,2023,7,2,183,26,1,0,0,19631.84,46973.49,30142.32,30100.12,117426.67,36906.18,22.0,32.0,14.0,16.0,83.11,30.2,40969.06428571428,34328.16043760809,115791.4,17815.2,38955.43785714286,24280.99322078522,115791.4,17815.2,42090.413666666675,27239.551599339873,118300.94,17815.2,27.142857142857142,10.106574946185116,28.714285714285715,7.965585317511175,17.571428571428573,4.429339411136571,17.285714285714285,3.451389272754941,40969.06428571428,-0.09253539148648315,41247.9235483871,44275.45216666666
2023-07-03,0,18,31,68.61,111734.88,2023,7,3,184,27,0,0,0,17815.2,19631.84,46973.49,115791.4,37692.13,33805.82,18.0,24.0,14.0,16.0,0.0,44.61,40389.56142857143,32857.2761632739,111734.88,17815.2,44244.205714285716,31092.940763101677,115791.4,17815.2,44688.049,29998.326325464972,118300.94,17815.2,28.142857142857142,10.090070555230193,29.142857142857142,7.911599496524502,17.857142857142858,4.375255094603878,17.5,3.3911649915626287,40389.56142857143,5.271884682742827,41247.9235483871,39730.437213114754
2023-07-04,1,16,27,59.11,141489.44,2023,7,4,185,27,0,0,0,111734.88,17815.2,19631.84,27177.57,46848.42,51692.72,31.0,25.0,18.0,17.0,68.61,270.98,56719.82857142858,49425.8517649878,141489.44,17815.2,51004.278571428564,40552.05203726913,141489.44,17815.2,47681.273,34814.65707677751,141489.44,17815.2,28.428571428571427,10.01427552475534,29.071428571428573,7.927210060333932,17.714285714285715,4.423960733486297,17.357142857142858,3.410552467250445,56719.82857142858,0.266296075137862,41247.9235483871,37218.906721311476
2023-07-05,2,14,28,0.0,28631.94,2023,7,5,186,27,0,0,0,141489.44,111734.88,17815.2,29251.63,50774.25,30710.94,27.0,28.0,16.0,17.0,59.11,0.0,56631.30142857142,49483.77112485749,141489.44,17815.2,49422.685,40991.12896759339,141489.44,17815.2,47611.973,34851.65156367022,141489.44,17815.2,28.428571428571427,10.01427552475534,28.642857142857142,7.801450978032068,17.285714285714285,4.644505202002536,17.142857142857142,3.526976104194698,56631.30142857142,-0.7976390322839642,41247.9235483871,35273.1293442623
2023-07-06,3,18,30,0.0,37993.18,2023,7,6,187,27,0,0,0,28631.94,141489.44,111734.88,30142.32,32585.68,24728.24,28.0,24.0,14.0,18.0,0.0,202.81,57752.852857142854,48868.479818178195,141489.44,17815.2,49808.935000000005,40845.49189209385,141489.44,17815.2,48054.13766666666,34634.78495611667,141489.44,17815.2,29.285714285714285,9.827076298239884,28.785714285714285,7.807083287025289,17.285714285714285,4.644505202002536,17.357142857142858,3.4775575614799767,57752.852857142854,0.32695095058176293,41247.9235483871,37770.58147540984
2023-07-07,4,23,34,170.79,39298.43,2023,7,7,188,27,0,0,0,37993.18,28631.94,141489.44,46973.49,37111.74,31518.48,30.0,49.0,18.0,27.0,0.0,145.67,56656.41571428572,49235.36289593211,141489.44,17815.2,49965.12714285714,40797.355790524634,141489.44,17815.2,48313.46933333333,34535.68788579769,141489.44,17815.2,27.142857142857142,5.490251100164428,28.357142857142858,7.291798795244546,16.714285714285715,3.302235894778257,17.428571428571427,3.58874920816722,56656.41571428572,0.03435485000202676,41247.9235483871,61068.61836065573
2023-07-08,5,16,26,21.59,24718.47,2023,7,8,189,27,1,0,0,39298.43,37993.18,28631.94,19631.84,23480.34,43322.84,34.0,22.0,23.0,14.0,170.79,83.11,57383.07714285714,48631.681492569114,141489.44,17815.2,50053.564999999995,40736.824545635856,141489.44,17815.2,47693.32366666666,34794.45981839959,141489.44,17815.2,27.714285714285715,5.056820005836488,28.428571428571427,7.261217165549786,17.0,3.1091263510296128,17.428571428571427,3.58874920816722,57383.07714285714,-0.3710061699665864,41247.9235483871,32917.7275
2023-07-09,6,17,28,48.72,26908.89,2023,7,9,190,27,1,0,0,24718.47,39298.43,37993.18,17815.2,30100.12,44582.49,26.0,18.0,16.0,14.0,21.59,0.0,58682.17571428572,47506.99641369638,141489.44,24718.47,49825.619999999995,40865.787789346025,141489.44,17815.2,47104.20366666667,34997.97142548993,141489.44,17815.2,29.142857142857142,2.734262327610506,28.142857142857142,7.188207681357698,17.428571428571427,2.819996622760567,17.5,3.5680203517874167,58682.17571428572,0.08861470794915705,41247.9235483871,44275.45216666666
2023-07-10,0,18,32,72.62,31325.95,2023,7,10,191,28,0,0,0,26908.89,24718.47,39298.43,111734.88,115791.4,35915.11,28.0,31.0,17.0,18.0,48.72,68.61,47195.18571428571,41935.675599638234,141489.44,24718.47,43792.37357142858,36364.94162907723,141489.44,17815.2,46951.23166666667,35058.54097903795,141489.44,17815.2,29.285714285714285,2.8702082220798513,28.714285714285715,7.151423434733626,17.428571428571427,2.819996622760567,17.642857142857142,3.543295789931321,47195.18571428571,0.1641487255698768,41247.9235483871,39730.437213114754
2023-07-11,1,14,25,0.0,20566.77,2023,7,11,192,28,0,0,0,31325.95,26908.89,24718.47,141489.44,27177.57,118300.94,32.0,27.0,18.0,16.0,72.62,59.11,29920.518571428573,6835.844081834101,39298.43,20566.77,43320.17357142857,36639.16786057545,141489.44,17815.2,43693.426,32658.57735837856,141489.44,17815.2,29.0,3.2145502536642487,28.714285714285715,7.151423434733626,17.142857142857142,3.0783421635988626,17.428571428571427,3.6734868305882715,29920.518571428573,-0.34345901720458594,41247.9235483871,37218.906721311476
2023-07-12,2,17,40,134.74,30542.48,2023,7,12,193,28,0,0,0,20566.77,31325.95,26908.89,28631.94,29251.63,27462.38,25.0,28.0,14.0,14.0,0.0,0.0,30193.452857142856,6813.9261232730205,39298.43,20566.77,43412.37714285714,36602.646597778745,141489.44,17815.2,43796.096,32610.59795457685,141489.44,17815.2,30.714285714285715,5.186980037050597,29.571428571428573,7.753056823594827,17.571428571428573,2.7602622373694263,17.428571428571427,3.6734868305882715,30193.452857142856,0.4850401886149356,41247.9235483871,35273.1293442623
2023-07-13,3,18,31,29.91,31179.95,2023,7,13,194,28,0,0,0,30542.48,20566.77,31325.95,37993.18,30142.32,29281.86,40.0,30.0,17.0,18.0,134.74,0.0,29220.134285714284,5945.355681818142,39298.43,20566.77,43486.493571428575,36574.74911350444,141489.44,17815.2,43859.365666666665,32583.29690109617,141489.44,17815.2,30.857142857142858,5.1777914026661325,30.071428571428573,7.590117924636634,17.571428571428573,2.7602622373694263,17.428571428571427,3.6734868305882715,29220.134285714284,0.020871586066357528,41247.9235483871,37770.58147540984
2023-07-14,4,23,42,49.69,45231.76,2023,7,14,195,28,0,0,0,31179.95,30542.48,20566.77,39298.43,46973.49,18223.47,31.0,34.0,18.0,23.0,29.91,170.79,30067.75285714286,7765.8916413521065,45231.76,20566.77,43362.08428571429,36564.93661833166,141489.44,17815.2,44759.642,32221.665053986562,141489.44,17815.2,32.0,6.6583281184793535,29.571428571428573,6.381635740566436,17.571428571428573,2.7602622373694263,17.142857142857142,2.957575484624648,30067.75285714286,0.4506681376974626,41247.9235483871,61068.61836065573
2023-07-15,5,18,34,81.65,35788.68,2023,7,15,196,28,1,0,0,45231.76,31179.95,30542.48,24718.47,19631.84,27283.3,42.0,26.0,23.0,16.0,49.69,21.59,31649.21142857143,7620.821693530143,45231.76,20566.77,44516.14428571429,36009.09678291643,141489.44,17815.2,45043.15466666667,32099.779520795797,141489.44,17815.2,33.142857142857146,6.121780008803805,30.428571428571427,6.085471800359217,17.857142857142858,2.6726124191242535,17.428571428571427,2.820646017500943,31649.21142857143,-0.2087710051521321,41247.9235483871,32917.7275
2023-07-16,6,18,26,147.29,36726.85,2023,7,16,197,28,1,0,0,35788.68,45231.76,31179.95,26908.89,17815.2,54096.71,34.0,28.0,18.0,17.0,81.65,48.72,33051.77714285714,7505.586495439414,45231.76,20566.77,45866.976428571434,35277.69166485216,141489.44,20566.77,44464.15933333334,32087.497030335435,141489.44,17815.2,32.857142857142854,6.440201120787294,31.0,5.1291024855906855,18.0,2.6457513110646005,17.714285714285715,2.6436737675081923,33051.77714285714,0.026214154866846195,41247.9235483871,44275.45216666666
2023-07-17,0,15,27,0.0,34640.99,2023,7,17,198,29,0,0,0,36726.85,35788.68,45231.76,31325.95,111734.88,28984.31,26.0,32.0,18.0,18.0,147.29,72.62,33525.35428571429,7483.093866061947,45231.76,20566.77,40360.270000000004,29796.244614093695,141489.44,20566.77,44652.71533333333,32009.92239694583,141489.44,17815.2,32.142857142857146,6.817344825970734,30.714285714285715,5.239327194454426,17.571428571428573,2.878491668515707,17.5,2.7386127875258253,33525.35428571429,-0.05679387151362014,41247.9235483871,39730.437213114754
2023-07-18,1,16,29,1075.97,114818.51,2023,7,18,199,29,0,0,0,34640.99,36726.85,35788.68,20566.77,141489.44,117426.67,27.0,25.0,15.0,14.0,0.0,0.0,46989.888571428564,30297.350372127363,114818.51,30542.48,38455.20357142857,22883.855740178184,114818.51,20566.77,44565.776666666665,31808.360610620126,141489.44,17815.2,32.714285714285715,6.264031867582946,30.857142857142858,5.156879540323473,17.857142857142858,2.5448360411214175,17.5,2.7386127875258253,46989.888571428564,2.3145273850429793,41247.9235483871,37218.906721311476
2023-07-19,2,16,29,45.78,29455.57,2023,7,19,200,29,0,0,0,114818.51,34640.99,36726.85,30542.48,28631.94,37692.13,29.0,40.0,16.0,17.0,1075.97,134.74,46834.61571428571,30398.30847502418,114818.51,29455.57,38514.03428571428,22857.702856636482,114818.51,20566.77,44291.22466666667,31905.135409962004,141489.44,17815.2,31.142857142857142,5.45980986935656,30.928571428571427,5.121061874775091,17.714285714285715,2.6276913640612283,17.642857142857142,2.590133434553359,46834.61571428571,-0.7434597435552857,41247.9235483871,35273.1293442623
2023-07-20,3,16,26,24.32,28368.26,2023,7,20,201,29,0,0,0,29455.57,114818.51,34640.99,31179.95,37993.18,46848.42,29.0,31.0,16.0,18.0,45.78,29.91,46432.94571428571,30657.112584397553,114818.51,28368.26,37826.53999999999,23018.751399070938,114818.51,20566.77,43675.219333333334,32032.208994522658,141489.44,17815.2,30.428571428571427,5.7981934789248895,30.642857142857142,5.285788535267058,17.428571428571427,2.699206232527322,17.5,2.6238550616631544,46432.94571428571,-0.03691356167950577,41247.9235483871,37770.58147540984
2023-07-21,4,27,45,84.76,44469.09,2023,7,21,202,29,0,0,0,28368.26,29455.57,114818.51,45231.76,39298.43,50774.25,26.0,42.0,16.0,23.0,24.32,49.69,46323.99285714285,30663.44756422901,114818.51,28368.26,38195.87285714286,23085.568624539643,114818.51,20566.77,43465.04733333333,32004.697287319737,141489.44,17815.2,30.857142857142858,6.8173448259707365,31.428571428571427,6.501056549803002,18.0,4.123105625617666,17.785714285714285,3.378178194247291,46323.99285714285,0.5675649475857878,41247.9235483871,61068.61836065573
2023-07-22,5,15,26,290.29,40633.99,2023,7,22,203,29,1,0,0,44469.09,28368.26,29455.57,35788.68,24718.47,32585.68,45.0,34.0,27.0,18.0,84.76,81.65,47016.18,30439.862990757665,114818.51,28368.26,39332.69571428571,22760.4179423698,114818.51,20566.77,43733.32433333333,31944.03181035345,141489.44,17815.2,29.714285714285715,6.872997543873762,31.428571428571427,6.501056549803002,17.571428571428573,4.276179870598796,17.714285714285715,3.4290292734594336,47016.18,-0.08624192669559905,41247.9235483871,32917.7275
2023-07-23,6,17,24,70.39,34506.98,2023,7,23,204,29,1,0,0,40633.99,44469.09,28368.26,36726.85,26908.89,37111.74,26.0,26.0,15.0,18.0,290.29,147.29,46699.055714285714,30576.181774598022,114818.51,28368.26,39875.416428571436,22530.81491022448,114818.51,20566.77,43646.499,31966.182439142565,141489.44,17815.2,29.428571428571427,7.091242083423312,31.142857142857142,6.746590510508532,17.428571428571427,4.276179870598796,17.714285714285715,3.4290292734594336,46699.055714285714,-0.1507853400564403,41247.9235483871,44275.45216666666
